customer_id,name,age,gender,city,region,income_bracket,segment,shopping_frequency,preferred_channel,preferred_category,loyalty_tier,registration_date,is_active,email,phone,app_installed,email_opt_in,sms_opt_in
C09065,Vedika Shere,46,Male,Hyderabad,South,20-50L,Brand Loyalist,2.9,Email,Innerwear,Bronze,2020-05-25,True,tripathihamsini@example.org,06495839863,True,True,True
C09066,Faras Dar,63,Male,Indore,Central,<2L,Budget Shopper,3.0,In-App,Innerwear,Gold,2018-01-05,True,mukherjeeamol@example.com,+914836786700,False,False,True
C09067,Vidhi Ray,50,Female,Ahmedabad,West,20-50L,Luxury Shopper,3.9,Push Notification,Activewear,Silver,2022-03-02,True,ydani@example.net,+913241504906,True,False,True
C09068,Samar Nagi,28,Male,Indore,Central,5-10L,Frequent Buyer,10.2,Push Notification,Ethnic Wear,Gold,2022-05-23,True,xchaudhry@example.com,2019700192,True,False,False
C09069,Jagvi Sani,42,Female,Agra,North,10-20L,Impulse Buyer,6.6,Push Notification,Innerwear,Bronze,2020-12-05,False,vyanjana37@example.net,3387242910,False,True,True
C09070,Ayushman Borra,49,Male,Surat,West,<2L,Seasonal Buyer,2.7,Email,Innerwear,Silver,2022-12-17,False,timothymorar@example.com,07696957788,True,True,False
C09071,Patrick Chadha,33,Female,Kochi,South,10-20L,Working Professional,11.0,Push Notification,Outerwear,Silver,2018-06-09,True,george23@example.com,4589948595,True,True,True
C09072,Kritika Ram,37,Female,Bengaluru,South,5-10L,Working Professional,6.7,In-App,Dresses,Silver,2022-07-07,True,dakshahuja@example.org,0036399116,True,True,True
C09073,Neha Viswanathan,58,Male,Chandigarh,North,2-5L,Budget Shopper,4.7,SMS,Accessories,Silver,2021-01-17,True,gourhenry@example.net,+915080330257,True,False,True
C09074,Vritti Solanki,25,Female,Mumbai,West,5-10L,Brand Loyalist,9.2,In-App,Ethnic Wear,Bronze,2019-08-31,False,warjas36@example.org,7117152588,True,False,True
C09075,Abha Khanna,37,Male,Bhopal,Central,<2L,Budget Shopper,3.5,Email,Accessories,Silver,2022-05-27,True,vidhi58@example.org,+918113365199,False,False,True
C09076,Lekha Chawla,20,Female,Chennai,South,<2L,Student,7.2,Push Notification,Outerwear,Gold,2018-03-21,True,yadaviswamy@example.com,0195317142,True,True,True
C09077,Zaid Baria,29,Male,Chandigarh,North,20-50L,Luxury Shopper,3.4,WhatsApp,Footwear,Bronze,2018-10-31,False,vchandra@example.org,5759300955,True,True,True
C09078,Vanya Lalla,31,Female,Bengaluru,South,<2L,Budget Shopper,3.4,Email,Activewear,Gold,2022-04-30,True,pahalvirk@example.com,+917874666667,False,False,True
C09079,Daniel Chana,46,Female,Kochi,South,20-50L,Luxury Shopper,3.4,Push Notification,Dresses,Silver,2023-02-19,True,bhavani07@example.net,5317828002,True,True,True
C09080,Ekani Nanda,32,Female,Kolkata,East,10-20L,Working Professional,3.1,SMS,Outerwear,Bronze,2018-03-18,True,christopher74@example.net,+915272353293,True,False,True
C09081,Yadavi Pandya,30,Male,Ludhiana,North,10-20L,Working Professional,10.1,SMS,Tops,Silver,2020-04-03,True,bhavnachoudhry@example.org,+911398616419,False,True,True
C09082,Madhav Prasad,32,Male,Pune,West,<2L,Budget Shopper,5.1,WhatsApp,Bottoms,Bronze,2021-02-24,True,anirudhsachdeva@example.org,07601465088,True,True,True
C09083,Ikshita Pai,52,Male,Agra,North,20-50L,Luxury Shopper,3.6,Email,Bottoms,Gold,2022-11-05,True,shankerarjun@example.org,08492550345,True,True,False
C09084,Indira Balan,24,Male,Ahmedabad,West,<2L,Student,2.4,In-App,Accessories,Platinum,2020-04-05,True,deviwishi@example.net,3118979809,False,True,False
C09085,Udyati Kuruvilla,41,Male,Kochi,South,20-50L,Luxury Shopper,1.5,WhatsApp,Outerwear,Silver,2018-02-22,False,lipika39@example.com,09488214088,False,True,True
C09086,Simon Gour,29,Female,Nagpur,Central,20-50L,Seasonal Buyer,1.6,In-App,Dresses,Gold,2018-03-27,True,maya79@example.net,+918357668007,True,False,True
C09087,Urvi Loyal,62,Female,Jaipur,North,20-50L,Frequent Buyer,14.1,SMS,Outerwear,Gold,2023-02-20,True,umandal@example.org,6989105455,False,True,False
C09088,Yashoda Peri,54,Male,Bengaluru,South,5-10L,Seasonal Buyer,3.0,Email,Accessories,Bronze,2020-01-12,True,anthonyparmer@example.com,00581211374,True,True,True
C09089,Chameli Chhabra,31,Female,Pune,West,2-5L,Family Shopper,7.8,In-App,Accessories,Bronze,2021-01-26,False,saikamdar@example.org,4501162212,True,False,True
C09090,Caleb Borra,26,Female,Indore,Central,5-10L,Working Professional,7.2,In-App,Innerwear,Bronze,2022-10-08,True,urmi18@example.com,06118619559,False,True,True
C09091,Aayush Pall,19,Male,Bhopal,Central,<2L,Student,8.5,SMS,Accessories,Bronze,2022-07-16,False,drai@example.net,7382634016,True,True,False
C09092,Neha Natt,38,Male,Jaipur,North,20-50L,Frequent Buyer,9.1,Email,Dresses,Bronze,2023-08-07,False,pvyas@example.com,08821630992,False,True,True
C09093,Ojas Bhatti,40,Male,Chandigarh,North,>50L,Brand Loyalist,10.5,Email,Accessories,Bronze,2020-04-25,True,kamala54@example.net,8679891165,True,False,True
C09094,Urishilla Pandey,39,Female,Jaipur,North,2-5L,Budget Shopper,5.2,WhatsApp,Tops,Gold,2018-08-08,True,udant27@example.org,03828710297,True,False,True
C09095,Onkar Chaudhari,33,Female,Chandigarh,North,>50L,Luxury Shopper,2.2,WhatsApp,Innerwear,Bronze,2023-02-23,True,ikbalpanchal@example.org,+919943969212,False,True,True
C09096,Wyatt Bhalla,57,Male,Pune,West,5-10L,Brand Loyalist,2.3,Push Notification,Tops,Gold,2019-05-12,True,janujadash@example.net,03916380823,True,False,False
C09097,Girish Edwin,36,Male,Lucknow,North,>50L,Family Shopper,10.2,Email,Ethnic Wear,Silver,2023-08-09,True,michaelkarpe@example.org,+919814169878,True,True,False
C09098,Chameli Palla,53,Female,Bhopal,Central,2-5L,Budget Shopper,3.2,Email,Accessories,Gold,2020-02-18,False,kritika72@example.net,9673087692,True,True,True
C09099,Sudiksha Varghese,41,Female,Kochi,South,5-10L,Family Shopper,11.3,WhatsApp,Innerwear,Bronze,2018-01-01,True,purohiturvashi@example.com,+918611229219,True,True,True
C09100,Oeshi Mall,26,Other,Ludhiana,North,5-10L,Working Professional,5.4,Email,Accessories,Gold,2019-08-27,False,hiral15@example.com,8001757680,False,False,True
C09101,Onkar Sehgal,33,Male,Mumbai,West,5-10L,Working Professional,10.2,WhatsApp,Tops,Bronze,2019-08-15,True,ubika52@example.com,9032919916,True,True,True
C09102,Upadhriti Bajwa,18,Female,Lucknow,North,20-50L,Frequent Buyer,9.6,WhatsApp,Footwear,Gold,2020-03-16,True,guhadhriti@example.com,+911586976429,True,True,False
C09103,Janya Badal,34,Other,Ahmedabad,West,>50L,Brand Loyalist,3.3,WhatsApp,Bottoms,Bronze,2019-03-26,True,samakshamble@example.com,03165754335,True,True,False
C09104,Udyati Bakshi,55,Male,Patna,East,>50L,Impulse Buyer,11.4,SMS,Tops,Bronze,2021-05-10,True,wridesh47@example.com,+918838624964,False,True,True
C09105,Harrison Kohli,35,Male,Ahmedabad,West,<2L,Budget Shopper,5.1,Email,Bottoms,Silver,2021-09-09,True,sharmajanya@example.org,1851379586,True,True,False
C09106,Varenya Acharya,37,Male,Nagpur,Central,5-10L,Family Shopper,11.0,WhatsApp,Footwear,Silver,2021-11-24,False,pavani59@example.net,+918095470439,False,True,True
C09107,Luke Divan,37,Male,Hyderabad,South,5-10L,Working Professional,2.3,Push Notification,Tops,Bronze,2018-01-13,True,laksh69@example.org,+912803051339,True,True,True
C09108,Jyoti Kothari,25,Female,Kolkata,East,<2L,Budget Shopper,2.1,WhatsApp,Bottoms,Silver,2022-03-03,True,sathejanya@example.com,01654711540,True,False,True
C09109,Samar Chauhan,40,Female,Chandigarh,North,5-10L,Working Professional,2.1,In-App,Activewear,Silver,2022-07-02,True,nidra54@example.com,07271805522,False,True,True
C09110,Nisha Batra,20,Male,Vadodara,West,<2L,Student,6.6,SMS,Activewear,Gold,2023-06-09,True,vanyalalla@example.net,+918296930376,True,True,False
C09111,Lopa Amble,42,Female,Bengaluru,South,2-5L,Budget Shopper,4.2,WhatsApp,Dresses,Bronze,2018-05-18,True,robert68@example.net,2140036401,False,True,False
C09112,Chaitanya Bandi,32,Male,Ahmedabad,West,10-20L,Fashion Enthusiast,10.1,In-App,Accessories,Bronze,2018-04-08,True,kmukherjee@example.org,3222114175,True,False,True
C09113,Neha Edwin,31,Male,Ahmedabad,West,5-10L,Working Professional,4.3,In-App,Ethnic Wear,Gold,2018-05-18,True,bhavnacherian@example.net,7751627673,True,True,True
C09114,Charita Patel,18,Male,Kolkata,East,<2L,Student,8.9,Push Notification,Outerwear,Gold,2019-02-03,True,chavvi09@example.com,+918044153710,True,True,True
C09115,Varsha Radhakrishnan,43,Female,Delhi,North,10-20L,Impulse Buyer,11.9,WhatsApp,Footwear,Bronze,2018-10-27,True,sudiksha58@example.net,+914351754416,True,False,False
C09116,Azaan Mistry,54,Female,Mumbai,West,<2L,Impulse Buyer,10.4,In-App,Footwear,Silver,2021-09-19,True,ramanaadhya@example.org,+919000012247,True,True,True
C09117,Amaira Jayaraman,39,Female,Indore,Central,>50L,Frequent Buyer,15.4,Email,Accessories,Silver,2018-04-06,True,riadalia@example.net,+911906808755,True,False,False
C09118,Sathvik Chada,45,Female,Bengaluru,South,>50L,Luxury Shopper,1.2,In-App,Activewear,Bronze,2020-03-07,True,upasnaparikh@example.com,+914363047814,True,True,False
C09119,Viraj Misra,42,Female,Bengaluru,South,5-10L,Brand Loyalist,2.3,Push Notification,Activewear,Bronze,2019-02-09,True,frado30@example.com,06290936918,True,True,True
C09120,Girik Narang,24,Female,Patna,East,5-10L,Frequent Buyer,13.4,Email,Accessories,Bronze,2022-10-28,True,nidhi97@example.net,05826453427,True,True,True
C09121,Rajeshri Hayer,45,Male,Delhi,North,20-50L,Brand Loyalist,10.4,WhatsApp,Bottoms,Gold,2023-07-24,False,gautami52@example.org,+915090885937,True,True,True
C09122,Qasim Pillai,59,Male,Jaipur,North,<2L,Budget Shopper,5.8,Push Notification,Ethnic Wear,Bronze,2020-10-10,True,qvala@example.com,+913190489917,False,True,True
C09123,Faris Yogi,59,Female,Jaipur,North,>50L,Impulse Buyer,9.0,Push Notification,Ethnic Wear,Silver,2018-09-14,False,darpangola@example.com,+916268488480,True,False,False
C09124,Anita Nanda,22,Male,Mumbai,West,<2L,Brand Loyalist,6.5,Push Notification,Footwear,Bronze,2018-01-12,True,vpillay@example.org,+914097666309,True,True,False
C09125,Peter Om,40,Male,Surat,West,<2L,Budget Shopper,3.1,SMS,Bottoms,Gold,2020-01-14,False,echaudhary@example.net,+910426246019,False,True,True
C09126,Qushi Devan,54,Other,Agra,North,20-50L,Impulse Buyer,9.7,Push Notification,Bottoms,Silver,2021-06-06,True,nihal95@example.com,5635003734,False,True,True
C09127,Karan Boase,21,Female,Delhi,North,>50L,Frequent Buyer,12.7,WhatsApp,Innerwear,Silver,2018-03-13,True,ekanta60@example.net,3229848466,True,True,True
C09128,Daksha Loyal,20,Male,Surat,West,<2L,Student,6.2,In-App,Bottoms,Bronze,2022-01-10,True,ybhandari@example.com,0530486524,True,True,True
C09129,Chanakya Mammen,32,Female,Surat,West,2-5L,Frequent Buyer,13.6,SMS,Activewear,Platinum,2018-01-07,True,januja25@example.com,04079495540,True,True,False
C09130,Nathan Prakash,18,Female,Vadodara,West,<2L,Student,8.7,SMS,Innerwear,Bronze,2019-12-17,True,hswamy@example.org,3987787903,True,True,True
C09131,Atharv Chawla,28,Female,Ludhiana,North,10-20L,Working Professional,3.3,Push Notification,Activewear,Silver,2020-01-28,True,savanttanveer@example.org,01862773406,True,True,True
C09132,Umang Halder,47,Male,Hyderabad,South,20-50L,Brand Loyalist,10.7,WhatsApp,Activewear,Bronze,2022-11-03,True,balfiyaz@example.com,4671331090,False,True,True
C09133,Urmi Swaminathan,65,Male,Ludhiana,North,<2L,Brand Loyalist,10.6,WhatsApp,Bottoms,Bronze,2020-02-11,True,nachiketsastry@example.org,0813664368,True,True,False
C09134,Mohammed Patla,39,Male,Ahmedabad,West,>50L,Impulse Buyer,6.2,In-App,Outerwear,Silver,2022-01-03,False,ojaskapadia@example.com,9201995030,True,True,False
C09135,Champak Kamdar,27,Female,Surat,West,5-10L,Working Professional,9.0,In-App,Dresses,Bronze,2020-12-14,True,shroffira@example.net,+919461814371,False,True,True
C09136,Nitara Vora,39,Female,Surat,West,<2L,Budget Shopper,4.9,Email,Bottoms,Bronze,2021-09-20,True,pramesh@example.com,+912494119295,False,False,False
C09137,Abhiram Kade,43,Female,Kochi,South,5-10L,Impulse Buyer,9.5,SMS,Bottoms,Bronze,2023-12-31,True,qshenoy@example.org,06324857844,True,True,False
C09138,Quincy Khatri,42,Female,Indore,Central,20-50L,Brand Loyalist,8.9,Push Notification,Outerwear,Bronze,2020-03-11,True,smohanty@example.org,+911814491788,False,False,False
C09139,Ojas Bhatt,39,Male,Pune,West,20-50L,Frequent Buyer,14.8,WhatsApp,Ethnic Wear,Silver,2019-12-17,True,hegdemanthan@example.org,+910184796169,False,False,True
C09140,Ishanvi Chhabra,25,Male,Patna,East,<2L,Student,5.7,Push Notification,Ethnic Wear,Bronze,2022-01-24,True,fitan93@example.net,05318961120,True,True,False
C09141,Azaan Som,52,Male,Jaipur,North,20-50L,Impulse Buyer,9.9,WhatsApp,Ethnic Wear,Bronze,2022-04-06,False,srinivasbrijesh@example.net,00632326674,False,False,False
C09142,Darpan Tak,40,Female,Chandigarh,North,10-20L,Working Professional,11.4,Push Notification,Activewear,Gold,2020-03-08,True,zarnamahal@example.org,00333917986,False,True,True
C09143,Reyansh Gour,32,Female,Surat,West,2-5L,Budget Shopper,2.4,In-App,Innerwear,Gold,2022-10-06,True,pahal44@example.org,+919518770815,True,True,False
C09144,Ucchal Ramanathan,46,Male,Nagpur,Central,10-20L,Family Shopper,5.6,WhatsApp,Outerwear,Silver,2020-02-08,True,mitterkaran@example.net,05284713331,True,True,True
C09145,Shivansh Devan,26,Female,Kochi,South,<2L,Frequent Buyer,15.4,SMS,Activewear,Bronze,2019-09-23,True,christopher40@example.net,3067380974,False,True,True
C09146,Rohan Dhillon,37,Male,Lucknow,North,20-50L,Fashion Enthusiast,7.7,WhatsApp,Footwear,Bronze,2020-11-09,True,fariqmukherjee@example.com,03970881832,True,True,True
C09147,Neha Khare,36,Female,Ahmedabad,West,>50L,Seasonal Buyer,1.5,Push Notification,Ethnic Wear,Bronze,2021-03-22,True,ldewan@example.net,+919441059950,True,True,False
C09148,Tristan Pillay,37,Male,Ludhiana,North,<2L,Family Shopper,12.0,WhatsApp,Ethnic Wear,Bronze,2020-12-01,True,noahbalakrishnan@example.net,06206317922,True,False,True
C09149,Frederick Deo,51,Female,Agra,North,<2L,Budget Shopper,2.3,WhatsApp,Accessories,Silver,2021-10-17,True,unni07@example.com,2357055471,False,False,False
C09150,Samesh Khosla,25,Female,Patna,East,<2L,Student,11.9,SMS,Activewear,Silver,2022-04-06,True,vamakshi80@example.net,03244787079,True,True,True
C09151,Yamini Rajagopalan,44,Female,Delhi,North,5-10L,Family Shopper,2.6,Push Notification,Ethnic Wear,Bronze,2019-09-24,False,narainnidra@example.com,06299083334,False,False,True
C09152,Benjamin Sandal,25,Male,Vadodara,West,2-5L,Fashion Enthusiast,8.4,SMS,Ethnic Wear,Bronze,2022-11-25,True,zayyan68@example.net,3866291649,True,True,True
C09153,Reva Ganguly,46,Male,Patna,East,10-20L,Family Shopper,2.1,WhatsApp,Innerwear,Bronze,2018-10-28,True,manbirthakkar@example.org,04520323183,True,False,True
C09154,Oliver Raja,43,Female,Agra,North,20-50L,Family Shopper,6.3,SMS,Activewear,Silver,2022-05-30,True,damyanti14@example.net,06917422055,True,True,True
C09155,Ekbal Bora,59,Female,Jaipur,North,>50L,Brand Loyalist,4.0,WhatsApp,Tops,Gold,2022-06-01,True,urishilladani@example.org,09931726238,False,False,True
C09156,Krishna Chawla,58,Female,Bhopal,Central,2-5L,Frequent Buyer,8.4,WhatsApp,Ethnic Wear,Silver,2019-03-01,True,vyanjana56@example.net,03421723373,True,True,False
C09157,Ridhi Nagarajan,28,Male,Vadodara,West,>50L,Frequent Buyer,14.3,In-App,Accessories,Gold,2023-03-06,True,ekta53@example.net,00781575330,False,False,True
C09158,Hitesh Pingle,29,Female,Kochi,South,10-20L,Working Professional,12.0,Email,Bottoms,Platinum,2020-10-13,True,nidhi74@example.com,+918320247421,True,False,False
C09159,Ishanvi Jayaraman,54,Female,Lucknow,North,20-50L,Luxury Shopper,1.4,Email,Innerwear,Bronze,2018-12-23,True,samaksh10@example.com,00744341395,True,False,True
C09160,Vedhika Ghosh,28,Female,Lucknow,North,>50L,Frequent Buyer,8.9,SMS,Innerwear,Bronze,2018-08-12,True,kamdarvasatika@example.org,5823495493,True,True,False
C09161,Pahal Varma,45,Male,Bhopal,Central,<2L,Impulse Buyer,7.1,SMS,Bottoms,Silver,2019-02-20,True,contractorfitan@example.net,+912288421264,False,True,True
C09162,Hemal Talwar,27,Female,Surat,West,10-20L,Working Professional,9.5,In-App,Ethnic Wear,Gold,2020-09-16,True,zansimannan@example.org,02609969957,True,True,True
C09163,Kritika Sengupta,18,Female,Chandigarh,North,<2L,Student,8.0,In-App,Innerwear,Bronze,2019-03-22,False,ohora@example.com,+919086552761,False,True,False
C09164,Jeremiah Vyas,43,Other,Hyderabad,South,<2L,Frequent Buyer,9.6,In-App,Footwear,Silver,2018-03-17,True,shankerandrew@example.org,+911461185195,True,True,False
C09165,Krisha Mital,51,Female,Nagpur,Central,2-5L,Impulse Buyer,7.2,Email,Accessories,Gold,2020-01-19,False,pmallick@example.com,+912762371003,True,False,True
C09166,Samesh Wali,34,Male,Lucknow,North,5-10L,Family Shopper,6.2,Email,Tops,Bronze,2018-01-03,True,abhimanyu66@example.net,+919914093391,True,True,True
C09167,Balvan Dey,30,Female,Pune,West,2-5L,Frequent Buyer,16.3,SMS,Activewear,Bronze,2018-02-25,True,vapte@example.net,08747822251,True,True,True
C09168,Ganga Bajaj,44,Male,Lucknow,North,2-5L,Budget Shopper,5.0,SMS,Tops,Gold,2023-06-13,True,suleunnati@example.org,+915482517739,True,False,True
C09169,Rushil Kant,37,Female,Surat,West,>50L,Impulse Buyer,7.1,SMS,Ethnic Wear,Bronze,2018-09-28,True,akant@example.net,6557488712,True,True,True
C09170,Sneha Krishnamurthy,21,Other,Kolkata,East,<2L,Student,7.4,In-App,Dresses,Silver,2023-06-17,True,wchandran@example.org,7610815486,True,True,False
C09171,Rajeshri Dave,20,Male,Delhi,North,<2L,Student,10.7,In-App,Ethnic Wear,Silver,2023-10-07,False,gabriel98@example.net,+918359519403,True,True,True
C09172,Zaid Bhargava,65,Male,Delhi,North,<2L,Budget Shopper,4.0,Email,Footwear,Silver,2018-02-26,True,krishnagoswami@example.net,+914919767272,True,True,False
C09173,Balendra Bajaj,28,Female,Chandigarh,North,5-10L,Working Professional,6.1,SMS,Tops,Silver,2018-06-17,True,rajanlogan@example.com,+917012458572,True,True,False
C09174,Eshana Mukherjee,23,Male,Ahmedabad,West,<2L,Student,6.2,In-App,Tops,Bronze,2018-11-12,True,jtripathi@example.org,2039164345,True,False,False
C09175,Aayush Gara,24,Female,Vadodara,West,<2L,Student,5.8,SMS,Dresses,Platinum,2019-09-23,True,kurianvinaya@example.org,4467771598,False,True,False
C09176,Yauvani Vaidya,57,Female,Kolkata,East,10-20L,Brand Loyalist,8.3,In-App,Footwear,Silver,2018-11-24,True,ladvarenya@example.org,7612770529,True,True,False
C09177,Wahab Reddy,37,Female,Agra,North,5-10L,Family Shopper,10.6,WhatsApp,Accessories,Bronze,2020-12-01,True,simonlala@example.org,+916838642301,True,True,True
C09178,Sai Deshmukh,20,Male,Kochi,South,<2L,Student,8.6,In-App,Accessories,Bronze,2018-10-04,True,naveen17@example.com,5102070326,True,True,True
C09179,Udarsh Shenoy,32,Female,Patna,East,2-5L,Frequent Buyer,18.3,SMS,Innerwear,Bronze,2018-02-11,True,falguni87@example.net,8949876798,False,True,False
C09180,Unni Bala,23,Male,Kolkata,East,<2L,Student,3.9,WhatsApp,Footwear,Bronze,2022-10-18,True,shahamsini@example.com,+910079572116,True,True,False
C09181,Baljiwan Chadha,43,Male,Chennai,South,<2L,Budget Shopper,4.8,Email,Activewear,Bronze,2023-03-10,True,vguha@example.org,02004335647,True,True,True
C09182,Sara Brar,44,Male,Agra,North,<2L,Budget Shopper,3.3,SMS,Tops,Bronze,2023-10-07,True,harinimangat@example.com,+911221798836,True,True,False
C09183,Vaishnavi Dyal,37,Male,Kolkata,East,<2L,Family Shopper,11.9,SMS,Activewear,Bronze,2019-02-24,True,warinder15@example.org,1504554844,False,True,False
C09184,Ladli Hegde,34,Other,Agra,North,10-20L,Working Professional,7.4,Push Notification,Bottoms,Silver,2022-06-18,True,chaitanya95@example.org,05510388034,True,False,True
C09185,Zehaan Raj,55,Male,Mumbai,West,>50L,Luxury Shopper,1.8,WhatsApp,Dresses,Bronze,2018-05-24,True,yatin17@example.org,2887595895,True,False,False
C09186,Devansh Ganesan,31,Male,Pune,West,5-10L,Working Professional,8.4,SMS,Outerwear,Silver,2023-09-01,True,chaayakhosla@example.com,2604836247,False,True,False
C09187,Sanaya Ganesan,29,Female,Pune,West,10-20L,Working Professional,6.7,In-App,Accessories,Bronze,2020-02-21,True,bsama@example.org,01427522771,False,True,True
C09188,Rishi Gara,31,Female,Mumbai,West,10-20L,Working Professional,5.6,Email,Outerwear,Bronze,2019-01-06,True,waida97@example.net,04461268915,False,True,True
C09189,Zarna Kanda,43,Male,Hyderabad,South,20-50L,Fashion Enthusiast,5.2,Push Notification,Footwear,Bronze,2019-03-12,True,champakpandit@example.org,0369205899,False,True,True
C09190,Saksham Rao,47,Female,Pune,West,<2L,Budget Shopper,5.4,In-App,Activewear,Bronze,2023-10-05,True,karpeyachana@example.net,+916176794220,True,False,False
C09191,Bina Patel,35,Female,Patna,East,10-20L,Working Professional,9.8,Push Notification,Innerwear,Silver,2022-10-19,True,zmall@example.org,04202460746,True,True,True
C09192,Tanay Bal,54,Female,Pune,West,20-50L,Luxury Shopper,3.9,Push Notification,Footwear,Gold,2019-01-27,False,vasananadkarni@example.org,02914044377,True,True,False
C09193,Faqid Sankar,18,Male,Surat,West,<2L,Student,10.2,Push Notification,Activewear,Silver,2020-01-21,True,veda34@example.net,3088094408,False,True,True
C09194,Zehaan Bora,24,Female,Ahmedabad,West,<2L,Impulse Buyer,4.2,Email,Tops,Bronze,2020-10-22,True,luthramadhav@example.net,6268911191,False,True,False
C09195,Megha Tara,54,Female,Chennai,South,>50L,Luxury Shopper,1.5,Email,Bottoms,Bronze,2022-11-27,True,rnaik@example.org,4062325679,True,False,True
C09196,Henry Wali,41,Male,Kolkata,East,10-20L,Family Shopper,2.3,WhatsApp,Outerwear,Platinum,2021-05-15,True,frederick95@example.org,08811272576,True,True,False
C09197,Divya Sibal,41,Female,Surat,West,20-50L,Luxury Shopper,1.5,WhatsApp,Accessories,Gold,2021-10-20,True,ugolla@example.net,4412359067,True,True,True
C09198,Hema Sandal,41,Male,Vadodara,West,<2L,Budget Shopper,4.3,Push Notification,Bottoms,Gold,2019-07-27,True,yachanatrivedi@example.org,+919214646842,False,True,True
C09199,Mitali Bakshi,39,Female,Jaipur,North,10-20L,Frequent Buyer,11.0,WhatsApp,Outerwear,Bronze,2023-04-04,False,reddyekiya@example.org,07829131930,True,True,False
C09200,Fiyaz Kara,40,Male,Surat,West,5-10L,Brand Loyalist,4.6,Push Notification,Innerwear,Bronze,2022-07-23,True,urvidash@example.com,+916316540987,False,False,True
C09201,Yuvraj Chatterjee,20,Male,Delhi,North,10-20L,Seasonal Buyer,2.4,WhatsApp,Footwear,Bronze,2018-03-10,True,virajpandit@example.com,1510697423,False,False,False
C09202,Noah Kata,34,Male,Chennai,South,10-20L,Working Professional,5.5,Email,Ethnic Wear,Platinum,2021-02-09,True,jonathan66@example.com,02560536786,True,False,False
C09203,Vedant Puri,26,Female,Ludhiana,North,5-10L,Working Professional,11.7,SMS,Outerwear,Silver,2023-01-21,True,kumardipta@example.net,05184374919,True,True,True
C09204,Jagrati Sodhi,18,Female,Ludhiana,North,>50L,Fashion Enthusiast,5.3,In-App,Ethnic Wear,Silver,2022-01-04,True,korpalgaurav@example.com,8271143151,True,True,True
C09205,Jagat Apte,36,Female,Lucknow,North,>50L,Brand Loyalist,10.0,WhatsApp,Accessories,Silver,2018-11-21,True,mandbalveer@example.com,04762924095,False,True,True
C09206,Ekapad Chopra,30,Female,Chandigarh,North,<2L,Family Shopper,7.1,WhatsApp,Tops,Gold,2019-12-11,True,kamdarwidisha@example.org,+913230899236,True,True,True
C09207,Neelima Kamdar,21,Male,Chandigarh,North,<2L,Student,11.1,In-App,Footwear,Silver,2018-08-26,True,qdora@example.net,+912390198871,False,True,False
C09208,Edhitha Ratta,44,Male,Ahmedabad,West,10-20L,Seasonal Buyer,1.2,In-App,Accessories,Silver,2021-06-17,False,christopher89@example.net,+918021482779,False,True,True
C09209,Janani Tata,65,Male,Kochi,South,20-50L,Impulse Buyer,3.4,In-App,Tops,Silver,2018-06-08,True,krishnahanda@example.net,09159594236,False,True,False
C09210,Noah Pathak,55,Male,Ludhiana,North,5-10L,Impulse Buyer,8.1,Email,Outerwear,Silver,2021-06-08,True,aprasad@example.net,+914021501675,False,True,True
C09211,Sai Lalla,22,Female,Mumbai,West,<2L,Impulse Buyer,8.0,SMS,Ethnic Wear,Bronze,2021-06-03,True,zbal@example.org,8193266473,False,True,True
C09212,Shaurya Sibal,50,Female,Surat,West,5-10L,Seasonal Buyer,1.2,Email,Innerwear,Silver,2018-07-20,True,qparikh@example.net,1048783292,False,True,False
C09213,Yagnesh Sule,54,Female,Mumbai,West,2-5L,Brand Loyalist,12.0,WhatsApp,Outerwear,Silver,2022-09-03,True,kanand@example.com,01948608114,True,False,True
C09214,Wishi Balan,34,Male,Ludhiana,North,2-5L,Budget Shopper,3.6,WhatsApp,Dresses,Bronze,2021-09-25,False,balveerdasgupta@example.com,09830791270,False,True,False
C09215,Fariq Chatterjee,58,Female,Vadodara,West,2-5L,Budget Shopper,4.0,Push Notification,Ethnic Wear,Bronze,2023-10-22,True,gavinchaudhari@example.net,+918981613390,True,True,False
C09216,Jeevika Sinha,33,Female,Bengaluru,South,5-10L,Working Professional,11.4,In-App,Bottoms,Bronze,2019-12-30,False,masterjackson@example.com,09486681973,False,True,True
C09217,Rachana Swamy,57,Female,Chennai,South,10-20L,Frequent Buyer,11.2,SMS,Bottoms,Bronze,2022-08-14,True,dalbir63@example.com,+911408680771,True,True,True
C09218,Harinakshi Bose,48,Male,Ludhiana,North,20-50L,Family Shopper,9.7,Email,Footwear,Bronze,2018-05-15,True,pantyashvi@example.com,09597994114,True,True,False
C09219,Ranbir Raman,33,Male,Vadodara,West,5-10L,Working Professional,6.5,SMS,Dresses,Gold,2023-05-10,True,udantbahri@example.com,+914618013564,True,True,True
C09220,Aachal Sandal,47,Female,Mumbai,West,5-10L,Frequent Buyer,12.7,SMS,Footwear,Silver,2021-10-03,True,yashicaraval@example.org,04291849911,True,False,True
C09221,Reyansh Chokshi,22,Female,Indore,Central,<2L,Student,7.2,Email,Ethnic Wear,Bronze,2022-03-17,True,samarth91@example.com,5730139257,True,True,True
C09222,Dhruv Chanda,61,Female,Nagpur,Central,20-50L,Fashion Enthusiast,2.9,Email,Activewear,Gold,2022-10-15,True,zbansal@example.net,+914742849685,True,False,False
