employee_id,store_id,name,role,join_date,salary,performance_score,is_active
E01046,S0119,Jagdish Brar,Security,2022-06-10,15996,4.8,True
E01047,S0130,Abeer Basak,Stock Associate,2021-01-01,101334,2.8,True
E01048,S0107,Kamya Murty,Visual Merchandiser,2018-01-18,69336,2.1,True
E01049,S0096,Anvi Swaminathan,Customer Service Rep,2021-10-04,37336,4.9,False
E01050,S0062,Yasti Mammen,Security,2020-02-29,95775,3.9,True
E01051,S0148,Tristan Dave,Security,2019-06-12,98397,3.2,True
E01052,S0104,Pallavi Sridhar,Customer Service Rep,2023-10-20,35767,3.3,True
E01053,S0033,Yadavi Palan,Sales Associate,2022-05-25,114899,3.9,True
E01054,S0142,Owen Shankar,Cashier,2021-08-13,41707,2.3,True
E01055,S0003,Zarna Sharma,Cashier,2018-04-24,96015,4.1,False
E01056,S0021,Abhiram Arora,Security,2018-04-14,112299,4.2,False
E01057,S0092,Ladli Chaudhuri,Cashier,2020-09-08,100527,4.7,True
E01058,S0138,Janaki Lad,Visual Merchandiser,2022-03-29,115976,2.8,True
E01059,S0022,Adya Khalsa,Cashier,2018-04-05,98674,5.0,False
E01060,S0029,Urishilla Oza,Warehouse Staff,2019-05-18,29034,2.4,True
E01061,S0047,Qarin Tara,Sales Associate,2018-11-13,79781,4.5,False
E01062,S0054,Shivansh Saini,Security,2019-02-17,79361,4.4,True
E01063,S0125,Janya Rattan,Sales Associate,2020-05-11,105090,3.3,False
E01064,S0116,Shravya Gole,Cashier,2020-01-07,54158,2.0,True
E01065,S0146,Veer Chaudhry,Store Manager,2019-04-26,59932,5.0,True
E01066,S0140,Warinder Sankaran,Store Manager,2019-10-11,83386,4.2,False
E01067,S0050,Rohan Dhingra,Store Manager,2018-04-05,82894,3.5,True
E01068,S0094,Urvashi Andra,Sales Associate,2020-06-07,18866,3.0,True
E01069,S0033,Oviya Tata,Stock Associate,2021-01-25,78120,2.6,True
E01070,S0142,Zansi Walla,Stock Associate,2023-03-29,112674,4.4,True
E01071,S0103,Vidhi Mital,Visual Merchandiser,2020-10-21,37670,2.6,True
E01072,S0072,Champak Rao,Security,2019-02-26,91499,4.4,True
E01073,S0043,Nihal Bhasin,Visual Merchandiser,2023-06-22,71815,4.6,True
E01074,S0070,Aachal Soni,Customer Service Rep,2019-03-17,94599,3.1,True
E01075,S0091,Shivani Natt,Customer Service Rep,2018-09-21,73904,2.5,True
E01076,S0131,Jalsa Parsa,Stock Associate,2022-08-06,53466,3.8,False
E01077,S0136,Hemangini Bahri,Customer Service Rep,2022-06-20,18924,2.3,True
E01078,S0110,Jairaj Panchal,Cashier,2022-01-05,47154,2.2,True
E01079,S0096,Owen Mane,Cashier,2021-07-11,31030,2.0,True
E01080,S0085,Ekta Uppal,Visual Merchandiser,2023-03-22,89379,4.4,False
E01081,S0144,Sanya Brar,Sales Associate,2022-04-29,52173,3.8,True
E01082,S0027,Bhavini Sheth,Stock Associate,2018-11-03,90228,4.7,True
E01083,S0112,Oliver Nazareth,Customer Service Rep,2021-08-04,40971,2.6,True
E01084,S0128,Nidhi Bora,Store Manager,2021-01-29,70212,2.4,True
E01085,S0084,Neel Oza,Security,2020-08-26,90551,2.1,True
E01086,S0148,Dipta Nadig,Store Manager,2023-03-07,52272,2.4,False
E01087,S0010,Amara Rana,Store Manager,2021-10-13,99512,2.0,True
E01088,S0107,Sai Patil,Stock Associate,2021-01-30,56574,4.3,True
E01089,S0143,Odika Ganesh,Customer Service Rep,2023-07-16,95258,2.1,True
E01090,S0117,Arin Dass,Warehouse Staff,2019-05-13,64008,4.8,True
E01091,S0058,Zayan Buch,Store Manager,2018-02-12,33184,2.3,True
E01092,S0112,Ojas Ranganathan,Visual Merchandiser,2019-11-29,26536,2.6,False
E01093,S0095,Girish Bhatt,Store Manager,2018-08-04,49037,4.6,True
E01094,S0013,Chatura Bal,Stock Associate,2018-11-04,49567,3.0,True
E01095,S0098,Fiyaz Chawla,Stock Associate,2019-11-29,33056,3.8,True
E01096,S0082,Nachiket Chad,Cashier,2022-08-20,98480,3.3,True
E01097,S0136,Dayamai Karnik,Visual Merchandiser,2023-05-12,101673,3.5,True
E01098,S0124,Bhanumati Savant,Visual Merchandiser,2019-01-12,49578,4.3,True
E01099,S0091,Karan Vyas,Visual Merchandiser,2020-04-23,106090,2.2,False
E01100,S0016,Ayush Banerjee,Visual Merchandiser,2018-02-23,102883,2.6,True
E01101,S0049,Eshana Soni,Warehouse Staff,2019-03-05,59623,2.6,True
E01102,S0136,Anita Saxena,Customer Service Rep,2021-07-01,107866,3.4,True
E01103,S0130,Peter Shan,Sales Associate,2019-06-17,43676,4.8,True
E01104,S0116,Dayita Palan,Visual Merchandiser,2022-06-28,39635,2.2,True
E01105,S0079,Utkarsh Chakraborty,Sales Associate,2019-08-27,75418,4.6,True
E01106,S0062,Darika Pau,Store Manager,2023-03-03,39514,2.8,True
E01107,S0136,Abha Dugal,Warehouse Staff,2021-12-12,49809,2.4,True
E01108,S0091,Advaith Acharya,Security,2020-05-18,34742,3.2,True
E01109,S0086,Hemangini Mangat,Store Manager,2022-12-13,50728,3.1,True
E01110,S0098,Abhiram Swamy,Security,2020-03-05,53535,2.6,True
E01111,S0071,Chandani Andra,Warehouse Staff,2023-10-26,71828,2.3,True
E01112,S0064,Brinda Kashyap,Sales Associate,2020-06-18,30097,2.2,True
E01113,S0069,Kashvi Gulati,Visual Merchandiser,2018-09-27,84747,2.3,True
E01114,S0104,Rajeshri Rana,Security,2022-05-29,28278,2.7,True
E01115,S0069,Nihal Ramakrishnan,Warehouse Staff,2020-04-22,37417,4.4,True
E01116,S0074,Thomas Lall,Stock Associate,2018-01-13,27352,2.6,False
E01117,S0123,Pahal Khatri,Stock Associate,2020-09-04,37312,2.9,True
E01118,S0048,Bhavani Wali,Customer Service Rep,2023-02-08,33590,4.9,True
E01119,S0110,Nitara Guha,Customer Service Rep,2018-03-27,38267,4.9,False
E01120,S0044,Qabil Deshpande,Store Manager,2021-12-13,77105,3.7,True
E01121,S0064,Indrajit Shah,Warehouse Staff,2019-03-25,20921,4.5,True
E01122,S0075,Anita Swamy,Visual Merchandiser,2023-11-22,80948,2.5,True
E01123,S0025,Ekani Bahl,Sales Associate,2021-06-01,111493,3.0,True
E01124,S0090,Chandran Warrior,Stock Associate,2023-06-16,48231,3.1,True
E01125,S0091,Quincy Chaudry,Stock Associate,2021-09-28,82873,4.3,False
E01126,S0124,Amruta Dass,Sales Associate,2021-01-10,104887,3.6,True
E01127,S0038,Abhiram Kaul,Security,2020-06-21,101424,5.0,True
E01128,S0008,Matthew Aurora,Visual Merchandiser,2022-10-31,62109,2.6,True
E01129,S0097,Teerth Oommen,Sales Associate,2021-01-26,97167,4.0,False
E01130,S0116,Devika Tara,Cashier,2020-12-22,104006,3.0,True
E01131,S0107,Ubika Balay,Stock Associate,2021-06-20,39978,2.1,True
E01132,S0088,Faris Dhingra,Sales Associate,2022-11-11,119245,3.4,False
E01133,S0089,Amaira Ramanathan,Stock Associate,2019-03-28,16092,3.5,True
E01134,S0120,Upma Golla,Cashier,2023-11-13,52982,3.9,True
E01135,S0078,Zashil Raj,Warehouse Staff,2021-03-26,23469,4.4,True
E01136,S0011,Jairaj Kothari,Visual Merchandiser,2021-03-05,92735,2.4,True
E01137,S0002,Saanvi Kota,Security,2021-12-13,101540,4.5,True
E01138,S0036,Rushil Sharma,Customer Service Rep,2021-03-06,117926,4.6,True
E01139,S0144,Sathvik Solanki,Cashier,2018-12-19,108480,2.8,False
E01140,S0051,Devika Naidu,Security,2018-11-27,53116,2.7,True
E01141,S0091,Brijesh Verma,Visual Merchandiser,2022-05-02,70386,3.2,False
E01142,S0067,Zehaan Srivastava,Stock Associate,2021-06-26,37715,3.7,True
E01143,S0083,Rushil Patel,Cashier,2020-03-28,47770,2.4,True
E01144,S0078,Tejas Chowdhury,Stock Associate,2018-12-17,53972,3.7,True
E01145,S0140,Radha Nair,Cashier,2022-03-20,117551,4.6,True
E01146,S0036,Oliver Majumdar,Warehouse Staff,2021-07-07,81036,4.8,True
E01147,S0120,Meghana Kibe,Customer Service Rep,2022-10-18,76151,3.3,True
E01148,S0008,Brijesh Soman,Store Manager,2022-09-21,26590,4.3,True
E01149,S0078,Kamya Chakraborty,Visual Merchandiser,2023-09-29,63904,2.4,True
E01150,S0145,Nakul Tata,Stock Associate,2018-08-08,114003,4.5,True
E01151,S0002,Hamsini Bhasin,Warehouse Staff,2023-10-23,75322,4.5,True
E01152,S0070,Ishani Dube,Sales Associate,2021-09-27,92901,2.3,True
E01153,S0124,Jeremiah Sura,Customer Service Rep,2018-09-07,30917,4.2,True
E01154,S0014,Edhitha Palan,Visual Merchandiser,2023-10-16,33894,3.7,False
E01155,S0035,Reyansh Bail,Visual Merchandiser,2019-09-26,54438,3.9,True
E01156,S0002,Ishita Desai,Warehouse Staff,2020-04-02,30035,2.2,True
E01157,S0031,Balveer Sundaram,Sales Associate,2020-10-09,41777,2.3,True
E01158,S0130,Chaitaly Suri,Warehouse Staff,2022-05-20,22294,4.8,True
E01159,S0124,Rachit Pall,Cashier,2020-08-20,86659,2.8,True
E01160,S0113,Upadhriti Maharaj,Sales Associate,2022-11-06,34168,3.9,True
E01161,S0062,Ekapad Wali,Cashier,2023-09-27,112211,4.1,True
E01162,S0123,Shivani Merchant,Stock Associate,2021-03-31,102495,2.3,True
E01163,S0095,Jeevika Setty,Stock Associate,2022-05-22,65570,4.1,True
E01164,S0107,Yashawini Raghavan,Security,2019-08-30,18666,2.9,True
E01165,S0100,Anirudh Patla,Store Manager,2021-05-25,19467,3.9,False
E01166,S0114,Ekani Bhatnagar,Store Manager,2021-12-23,33258,3.4,True
E01167,S0071,Ranveer Viswanathan,Store Manager,2019-10-11,61890,3.5,False
E01168,S0054,Mitesh Mandal,Customer Service Rep,2023-11-21,66199,3.5,True
E01169,S0039,Nimrat Nagy,Customer Service Rep,2021-10-21,75225,4.1,True
E01170,S0072,Gopal Virk,Stock Associate,2022-06-02,23940,4.7,True
E01171,S0097,Caleb Dayal,Warehouse Staff,2020-01-09,90502,4.1,True
E01172,S0135,Azad Jaggi,Stock Associate,2019-06-15,106457,3.0,False
E01173,S0090,Vedika Handa,Security,2018-10-04,20888,2.1,True
E01174,S0060,Azad Rama,Sales Associate,2019-03-12,80461,4.8,True
E01175,S0060,Aahana Bawa,Visual Merchandiser,2019-03-08,37806,4.2,True
E01176,S0108,Timothy Bobal,Sales Associate,2018-09-11,95203,2.8,True
E01177,S0019,Sathvik Swamy,Warehouse Staff,2022-03-14,94499,3.9,True
E01178,S0045,Upadhriti Bhat,Customer Service Rep,2019-03-17,106583,3.3,True
E01179,S0147,Ojasvi Pillay,Visual Merchandiser,2020-03-12,48095,3.5,True
E01180,S0058,Amaira Wadhwa,Visual Merchandiser,2019-10-26,71893,4.4,True
E01181,S0050,Ekavir Modi,Sales Associate,2018-04-10,97459,4.9,True
E01182,S0009,Tarak Venkataraman,Cashier,2018-01-22,62128,4.3,True
E01183,S0019,Harrison Kashyap,Customer Service Rep,2020-01-30,104438,4.2,False
E01184,S0136,Ranveer Hans,Warehouse Staff,2020-02-18,42194,3.7,True
E01185,S0091,Praneel Sagar,Customer Service Rep,2019-07-19,23802,3.3,True
E01186,S0019,Ishita Shanker,Sales Associate,2019-06-05,117549,3.6,True
E01187,S0128,Hemang Ganesan,Visual Merchandiser,2018-07-30,93838,3.6,True
E01188,S0075,Neelima Thaman,Stock Associate,2022-05-19,107179,3.1,False
E01189,S0041,Nakul Walla,Stock Associate,2018-11-03,85047,3.7,False
E01190,S0129,Indira Murty,Stock Associate,2022-06-24,96087,2.2,True
E01191,S0029,Kamya Sachar,Warehouse Staff,2020-12-13,100620,2.1,True
E01192,S0067,Ekiya Khosla,Visual Merchandiser,2021-10-02,115235,2.2,True
E01193,S0085,Keya Kumar,Store Manager,2020-08-23,79691,2.2,False
E01194,S0010,Sneha Sem,Customer Service Rep,2018-10-17,69557,3.8,True
E01195,S0021,Aadi Banerjee,Warehouse Staff,2019-06-15,50456,4.2,True
E01196,S0128,Amol Vasa,Visual Merchandiser,2021-12-05,71559,3.4,True
E01197,S0059,Chasmum Ahuja,Store Manager,2018-08-15,18454,4.3,True
E01198,S0137,Tristan Kala,Security,2018-03-16,87416,3.4,True
E01199,S0097,Anthony Majumdar,Cashier,2022-10-27,106925,3.3,True
E01200,S0113,Girindra Barad,Sales Associate,2022-02-15,61109,2.6,True
E01201,S0015,Ishani Dugal,Visual Merchandiser,2020-08-08,27057,3.8,True
E01202,S0138,Alka Peri,Store Manager,2018-03-03,109349,2.7,True
E01203,S0015,Viraj Kunda,Cashier,2022-12-02,38670,2.8,True
E01204,S0063,George Ratta,Stock Associate,2019-06-16,94445,3.2,True
E01205,S0020,Faras Nair,Sales Associate,2020-10-21,86256,2.6,True
E01206,S0092,Oscar Sura,Visual Merchandiser,2022-12-22,108471,2.9,True
E01207,S0142,Charita Barad,Stock Associate,2020-09-27,84054,4.7,True
E01208,S0139,Farhan Bhalla,Sales Associate,2018-08-10,60434,4.7,True
E01209,S0125,Ijaya Saraf,Stock Associate,2018-11-18,41680,4.7,True
E01210,S0134,Jai Karan,Visual Merchandiser,2021-06-03,112243,3.7,True
E01211,S0037,Lavanya Bhagat,Store Manager,2020-08-20,106533,3.3,True
E01212,S0030,Benjamin Nagar,Store Manager,2023-08-06,19424,2.8,True
E01213,S0077,Eta Thakkar,Sales Associate,2018-09-02,51581,4.6,True
E01214,S0005,Michael Bedi,Security,2022-04-25,73198,2.1,True
E01215,S0048,Sanaya Thaman,Security,2023-12-22,21849,4.0,True
E01216,S0090,Tristan Sankaran,Store Manager,2021-10-09,49410,4.4,True
E01217,S0008,Meera Divan,Customer Service Rep,2022-11-13,71039,4.3,False
E01218,S0015,Gayathri Butala,Sales Associate,2022-05-09,109541,4.8,True
E01219,S0137,Chandran Rastogi,Warehouse Staff,2022-10-03,90052,4.2,True
E01220,S0067,Frederick Rastogi,Cashier,2022-04-11,76254,4.2,False
E01221,S0034,Kalpit Deshmukh,Store Manager,2021-02-23,119803,4.0,True
E01222,S0064,Rudra Sura,Stock Associate,2021-10-14,89852,3.2,True
E01223,S0093,Rohan Viswanathan,Stock Associate,2020-10-23,117554,4.0,True
E01224,S0004,Xavier Bora,Sales Associate,2021-06-11,89506,4.0,True
E01225,S0046,Qushi Naik,Warehouse Staff,2023-03-11,17263,3.3,True
E01226,S0092,Isaiah Sachdev,Warehouse Staff,2020-06-11,68557,2.2,False
E01227,S0071,Jasmit Pall,Customer Service Rep,2018-09-20,72729,2.5,True
E01228,S0071,Ekani Padmanabhan,Stock Associate,2023-07-21,31675,2.7,True
E01229,S0013,Dalaja Gara,Visual Merchandiser,2019-04-14,100799,2.1,True
E01230,S0113,Riya Dhingra,Customer Service Rep,2018-06-21,87536,4.2,True
E01231,S0067,Chaitanya Kaur,Stock Associate,2018-03-08,103917,4.5,True
E01232,S0139,Kashvi Dugal,Store Manager,2020-08-19,60839,2.3,True
E01233,S0029,Isaiah Bhagat,Sales Associate,2020-08-28,41744,3.0,True
E01234,S0107,Manbir Mani,Sales Associate,2022-10-13,52104,2.4,True
E01235,S0093,Hemal Choudhry,Customer Service Rep,2022-07-30,100456,3.1,False
E01236,S0076,Shivani Sinha,Store Manager,2019-10-19,63274,2.1,False
E01237,S0007,Garima Kadakia,Sales Associate,2020-05-16,56039,3.5,True
E01238,S0131,Samar Virk,Customer Service Rep,2020-05-30,64655,4.5,True
E01239,S0039,Vasudha Dhaliwal,Security,2018-11-18,25133,4.9,False
E01240,S0145,Krisha Vyas,Security,2019-05-12,84174,4.4,True
E01241,S0135,Aadhya Garde,Warehouse Staff,2021-07-22,50282,2.6,True
E01242,S0063,Bhanumati Iyer,Customer Service Rep,2020-09-22,119727,4.3,True
E01243,S0117,Chatresh Shroff,Customer Service Rep,2019-04-18,105842,2.7,True
E01244,S0105,Ekalinga Rama,Customer Service Rep,2018-11-23,61135,3.7,True
E01245,S0093,Jagvi Chokshi,Warehouse Staff,2020-08-01,73847,4.4,True
E01246,S0033,Brinda Raju,Visual Merchandiser,2022-07-28,103356,3.8,True
E01247,S0067,Lajita Trivedi,Stock Associate,2021-10-31,56136,2.4,True
E01248,S0130,Diya Sundaram,Cashier,2023-07-18,97920,4.6,True
E01249,S0047,Quincy Issac,Warehouse Staff,2018-03-05,36859,2.4,True
E01250,S0142,Anthony Baral,Warehouse Staff,2019-02-18,31567,4.6,True
E01251,S0007,Dalaja Nath,Cashier,2018-10-27,32351,3.5,True
E01252,S0100,Maya Dugar,Security,2021-12-22,31705,3.2,True
E01253,S0076,Idika Pandey,Sales Associate,2021-10-11,59124,3.8,True
E01254,S0012,Chasmum Keer,Sales Associate,2021-12-24,73837,4.7,True
E01255,S0112,David Kurian,Stock Associate,2023-05-09,106765,2.4,True
E01256,S0131,Ayushman Mammen,Sales Associate,2019-09-16,16020,3.8,True
E01257,S0117,Max Om,Security,2021-08-05,72486,2.5,True
E01258,S0072,Laksh Chahal,Sales Associate,2020-08-09,53974,3.5,True
E01259,S0133,Utkarsh Sahni,Security,2021-03-14,57310,3.2,True
E01260,S0037,Michael Sandhu,Store Manager,2020-05-12,71431,3.6,True
E01261,S0081,Forum Sen,Sales Associate,2021-11-23,52328,2.5,True
E01262,S0125,Samuel Devi,Warehouse Staff,2020-07-05,37193,2.9,False
E01263,S0028,Lakshit More,Visual Merchandiser,2021-02-15,33481,2.3,True
E01264,S0131,Qushi Dhillon,Cashier,2018-04-23,93432,4.7,False
E01265,S0139,Eesha Bir,Visual Merchandiser,2018-01-28,79011,4.5,True
E01266,S0053,Qarin Nadkarni,Stock Associate,2022-10-13,110956,3.3,True
E01267,S0117,Ayushman Nagar,Stock Associate,2019-03-25,108880,4.1,True
E01268,S0114,Nisha Mitter,Security,2023-07-14,49479,2.3,True
E01269,S0072,Anusha Doshi,Sales Associate,2021-12-19,25363,4.2,True
E01270,S0020,Hredhaan Deep,Customer Service Rep,2019-10-04,81461,3.0,True
E01271,S0132,Atharv Loke,Sales Associate,2021-07-13,20027,3.3,False
E01272,S0134,Vincent Kashyap,Customer Service Rep,2020-02-19,88160,4.0,False
E01273,S0010,Jagrati Buch,Store Manager,2020-10-04,32940,3.8,False
E01274,S0057,Krish Thakkar,Visual Merchandiser,2020-12-22,76618,2.5,True
E01275,S0128,Kashvi Gour,Stock Associate,2019-06-24,41027,3.9,True
E01276,S0133,Vyanjana Som,Visual Merchandiser,2018-01-14,71927,2.2,True
E01277,S0054,Nihal Hans,Cashier,2018-06-08,69808,4.1,True
E01278,S0150,Bachittar Rege,Visual Merchandiser,2021-11-29,78469,3.6,False
E01279,S0077,Anamika Sachar,Visual Merchandiser,2021-04-11,102552,3.5,True
E01280,S0101,Samaksh Jayaraman,Customer Service Rep,2023-05-25,53720,2.3,True
E01281,S0074,Peter Sarna,Security,2023-01-06,57650,2.7,True
E01282,S0046,Ekta Shankar,Warehouse Staff,2021-07-30,101587,2.3,True
E01283,S0033,Prisha Ravel,Warehouse Staff,2023-06-27,93781,3.2,True
E01284,S0075,Lajita Munshi,Stock Associate,2023-09-10,43194,4.7,True
E01285,S0016,Balvan Verma,Customer Service Rep,2020-12-07,103472,3.0,True
E01286,S0114,Siya Shan,Security,2022-06-21,49170,4.7,True
E01287,S0057,Yatan Venkataraman,Customer Service Rep,2018-07-06,55437,3.3,True
E01288,S0043,Balveer Ram,Visual Merchandiser,2019-03-28,95386,3.8,True
E01289,S0139,Ranveer Manne,Store Manager,2018-03-28,64700,2.3,True
E01290,S0091,Mitali Modi,Sales Associate,2018-07-21,82980,2.6,True
E01291,S0041,Triya Ganesan,Security,2020-07-28,53035,4.4,False
E01292,S0085,Chaitaly Bhagat,Security,2020-06-02,87476,4.2,False
E01293,S0010,Ubika Seth,Store Manager,2023-11-27,28437,3.5,True
E01294,S0011,Xiti Chowdhury,Cashier,2021-03-05,54513,2.1,True
E01295,S0064,Krishna Ramaswamy,Store Manager,2021-01-20,113292,2.4,True
E01296,S0103,Ekiya Seshadri,Cashier,2021-01-10,26130,2.2,True
E01297,S0107,Praneel Setty,Store Manager,2018-03-02,112340,4.5,True
E01298,S0039,Suhani Chana,Sales Associate,2022-05-22,40465,4.5,False
E01299,S0083,Ekiya Gade,Security,2023-09-30,112449,2.1,True
E01300,S0052,Gavin Comar,Sales Associate,2020-12-18,100989,3.7,True
E01301,S0110,Janani Chada,Sales Associate,2020-06-29,68258,3.7,True
E01302,S0137,Yasti Dutta,Visual Merchandiser,2022-04-16,17256,5.0,True
E01303,S0096,Lajita Bassi,Sales Associate,2023-01-27,44368,3.7,True
E01304,S0060,Gautami Doctor,Warehouse Staff,2022-02-23,77495,3.7,True
E01305,S0086,Maanav Gola,Cashier,2018-12-09,27502,3.7,True
E01306,S0126,Oni Morar,Visual Merchandiser,2018-12-10,33524,3.2,True
E01307,S0134,Sanaya Mani,Visual Merchandiser,2018-08-30,115585,3.5,True
E01308,S0087,Jacob Deep,Cashier,2018-05-30,57132,4.1,True
E01309,S0002,Aarush Kulkarni,Stock Associate,2020-05-06,113964,3.7,True
E01310,S0128,Tara Tank,Customer Service Rep,2020-08-23,57183,3.4,True
E01311,S0143,Abdul Tak,Sales Associate,2019-03-07,70797,4.1,True
E01312,S0004,Teerth Soni,Cashier,2023-10-31,113061,2.4,True
E01313,S0030,Nimrat Sathe,Store Manager,2022-10-04,79904,2.5,True
E01314,S0125,Abeer Konda,Cashier,2022-09-09,67350,2.0,True
E01315,S0076,Sarthak Bawa,Stock Associate,2023-11-11,57255,3.8,True
E01316,S0043,Manbir Bhakta,Cashier,2021-04-03,83583,4.1,True
E01317,S0096,Balhaar Dhillon,Stock Associate,2023-04-18,75670,2.6,True
E01318,S0035,Chanchal Narula,Cashier,2023-11-18,108727,4.5,True
E01319,S0107,Chandran Chopra,Cashier,2019-09-08,76668,2.2,False
E01320,S0080,Pranav Edwin,Visual Merchandiser,2020-03-27,105969,2.3,True
E01321,S0025,Peter Shah,Store Manager,2023-04-04,92916,2.5,True
E01322,S0144,Balendra Chander,Visual Merchandiser,2021-11-13,97420,2.0,True
E01323,S0073,Ekantika Pillay,Security,2021-06-06,63139,3.9,True
E01324,S0066,Ekansh Sane,Visual Merchandiser,2018-11-14,92678,2.5,True
E01325,S0072,Brinda Sinha,Cashier,2020-12-12,88880,2.3,True
E01326,S0099,Jairaj Maharaj,Customer Service Rep,2021-02-09,111634,4.6,True
E01327,S0122,Odika Vohra,Visual Merchandiser,2019-11-20,15350,4.4,False
E01328,S0024,Shaurya Bhardwaj,Cashier,2019-08-11,36603,3.4,True
E01329,S0020,Gagan Sule,Store Manager,2019-07-16,82070,4.4,True
E01330,S0121,Prisha Nadig,Customer Service Rep,2021-05-24,80585,4.3,True
E01331,S0101,Irya Dayal,Security,2022-04-29,107568,3.4,True
E01332,S0134,Zinal Tank,Customer Service Rep,2023-12-14,25249,4.6,True
E01333,S0043,Pranit Kaul,Stock Associate,2019-08-09,72310,3.7,True
E01334,S0065,Rishi Agarwal,Sales Associate,2022-11-19,100471,3.0,True
E01335,S0094,Arjun Shroff,Warehouse Staff,2021-11-18,110484,3.3,True
E01336,S0049,Sarthak Sachdeva,Security,2022-03-13,38462,4.8,False
E01337,S0051,Chakradev Nath,Warehouse Staff,2022-01-18,83944,2.6,True
E01338,S0085,Simon Apte,Sales Associate,2022-02-19,48260,3.5,True
E01339,S0070,Baghyawati Kumar,Store Manager,2021-01-31,99105,3.4,True
E01340,S0065,Darika Mital,Stock Associate,2018-08-23,89996,4.5,False
E01341,S0121,Abeer Comar,Warehouse Staff,2023-07-02,37776,3.4,False
E01342,S0140,Harita Randhawa,Sales Associate,2018-06-06,63435,2.1,False
E01343,S0040,Parth Hari,Cashier,2019-06-24,25855,3.3,True
E01344,S0015,Hamsini Srinivas,Warehouse Staff,2018-09-13,56187,2.3,True
E01345,S0050,Balendra Deshpande,Store Manager,2021-09-24,103079,4.5,True
E01346,S0044,Nachiket Sharma,Customer Service Rep,2023-10-16,16857,4.8,True
E01347,S0016,Turvi Sachdev,Sales Associate,2020-03-01,114784,3.5,True
E01348,S0022,Chandani Mutti,Cashier,2022-12-22,20833,2.8,True
E01349,S0130,Sathvik Narula,Security,2019-12-10,98270,4.2,True
E01350,S0001,Dominic Dixit,Stock Associate,2021-01-26,88473,3.1,True
E01351,S0146,Azaan Nori,Sales Associate,2023-03-12,26555,2.3,True
E01352,S0023,Noah Ramachandran,Cashier,2021-07-24,92483,3.9,True
E01353,S0044,Jackson Morar,Store Manager,2020-06-09,98616,3.1,True
E01354,S0064,Azad Magar,Stock Associate,2020-02-22,112964,4.3,True
E01355,S0014,Gabriel Taneja,Security,2021-03-21,38331,2.8,True
E01356,S0106,Kamya Seth,Visual Merchandiser,2020-02-11,50756,4.7,True
E01357,S0076,Tarak Vohra,Stock Associate,2022-12-06,49674,2.3,True
E01358,S0094,Parth Choudhury,Customer Service Rep,2023-11-13,73939,4.5,True
E01359,S0044,Baljiwan Jaggi,Store Manager,2022-04-29,35408,3.6,True
E01360,S0112,Sachi Toor,Customer Service Rep,2021-03-28,42190,3.0,False
E01361,S0142,Vasudha Tella,Stock Associate,2019-01-07,82275,4.3,True
E01362,S0120,Ranveer Oak,Stock Associate,2018-05-09,30112,3.6,True
E01363,S0122,Dayita Narang,Cashier,2023-03-29,91915,3.0,True
E01364,S0009,Guneet Varty,Customer Service Rep,2019-03-05,97506,3.1,False
E01365,S0041,Samesh Bansal,Security,2023-05-02,58871,3.0,False
E01366,S0048,Lila Vig,Customer Service Rep,2021-06-08,36331,3.4,True
E01367,S0006,Aayush Mukhopadhyay,Warehouse Staff,2023-02-13,92801,3.7,True
E01368,S0103,Gagan Nath,Warehouse Staff,2020-09-24,48105,4.2,True
E01369,S0124,Chakradhar Chauhan,Security,2021-05-14,20259,4.9,False
E01370,S0130,Arin Muni,Sales Associate,2022-09-21,70822,4.3,False
E01371,S0103,Ekani Iyer,Store Manager,2019-11-03,82135,2.5,True
E01372,S0135,Bhavini Malhotra,Visual Merchandiser,2019-07-26,32025,4.0,True
E01373,S0014,Ridhi Dalal,Sales Associate,2021-06-20,118922,4.3,True
E01374,S0118,Manthan Dugar,Security,2019-11-09,75370,2.0,True
E01375,S0045,Ishwar Aurora,Stock Associate,2021-06-13,25534,2.6,False
E01376,S0112,Samuel Palla,Sales Associate,2020-09-29,35203,4.1,True
E01377,S0096,Anika Dhaliwal,Store Manager,2023-05-10,35883,3.0,True
E01378,S0101,Yash Garg,Visual Merchandiser,2023-04-19,102613,3.1,True
E01379,S0063,Deepa Nigam,Sales Associate,2022-05-07,31843,3.0,False
E01380,S0103,Chandresh De,Customer Service Rep,2021-03-05,103440,4.2,True
E01381,S0101,Urishilla Bedi,Sales Associate,2021-11-21,79003,4.0,False
E01382,S0007,Leela Bhagat,Visual Merchandiser,2019-12-31,115642,2.7,True
E01383,S0129,Pooja Ramanathan,Store Manager,2022-06-19,25127,3.9,True
E01384,S0049,Sanaya Parekh,Store Manager,2020-05-15,54575,3.3,True
E01385,S0047,Gaurangi Hora,Security,2019-09-10,52350,2.9,True
E01386,S0124,Udyati Deep,Store Manager,2020-12-05,70277,2.5,True
E01387,S0133,Upadhriti Chatterjee,Sales Associate,2023-03-20,25831,3.0,True
E01388,S0104,Dayita Shroff,Store Manager,2019-10-21,56815,2.4,True
E01389,S0117,Vincent Kapur,Store Manager,2023-06-15,100697,4.9,True
E01390,S0014,Aarna Patla,Stock Associate,2022-10-07,48901,4.2,True
E01391,S0116,Qadim Narayanan,Customer Service Rep,2023-04-24,108326,3.0,True
E01392,S0094,Sudiksha Sura,Sales Associate,2020-01-03,70583,3.6,True
