customer_id,name,age,gender,city,region,income_bracket,segment,shopping_frequency,preferred_channel,preferred_category,loyalty_tier,registration_date,is_active,email,phone,app_installed,email_opt_in,sms_opt_in,recency_days,frequency,monetary,avg_order_val,first_purchase,last_purchase,recency_score,frequency_score,monetary_score,rfm_score,customer_lifetime_days,total_browses,avg_dwell_secs,cart_adds,browse_to_buy,wishlist_count,wishlist_bought,cart_count,cart_abandoned,review_count,avg_rating_given,gender_enc,income_bracket_enc,segment_enc,preferred_category_enc,loyalty_tier_enc
C07018,Anamika Pall,32,Female,Indore,Central,2-5L,Family Shopper,11.5,WhatsApp,Outerwear,Bronze,2023-04-26,True,saxenameghana@example.net,4857087075,True,True,True,23,32,240156.01,7504.8753125,2022-02-02,2024-12-09,3.0,4.0,5.0,12.0,1041,90,104.55555555555556,15,0.15555555555555556,8,1,9,3,9.0,4.444444444444445,0,1,2,7,0
C07019,Lucky Tank,56,Female,Agra,North,20-50L,Frequent Buyer,9.6,Push Notification,Tops,Bronze,2020-08-11,True,iyerabhimanyu@example.net,4909760850,True,True,True,100,26,106217.67,4085.295,2022-01-21,2024-09-23,1.0,2.0,3.0,6.0,976,97,129.61855670103094,20,0.09278350515463918,9,4,8,3,10.0,3.9,0,2,4,8,0
C07020,Lopa Kata,38,Female,Chandigarh,North,5-10L,Working Professional,7.1,Email,Footwear,Silver,2018-09-05,True,rrastogi@example.net,913468839354,True,False,False,4,33,187619.78,5685.447878787879,2022-01-16,2024-12-28,5.0,4.0,4.0,13.0,1077,91,145.2087912087912,14,0.18681318681318682,5,1,13,3,7.0,4.571428571428571,0,3,9,5,3
C07021,Madhav Hayer,27,Female,Kolkata,East,2-5L,Budget Shopper,5.2,Email,Bottoms,Silver,2018-10-09,True,mahika54@example.com,9784884369,True,True,False,4,36,94121.94,2614.4983333333334,2022-01-22,2024-12-28,5.0,5.0,2.0,12.0,1071,86,148.36046511627907,9,0.09302325581395349,14,3,9,2,17.0,3.9411764705882355,0,1,1,2,3
C07022,Rishi Varty,54,Female,Kochi,South,5-10L,Impulse Buyer,5.1,WhatsApp,Activewear,Gold,2018-02-13,False,nirjayadav@example.com,6892542925,True,True,False,33,27,88738.04000000001,3286.5940740740743,2022-01-11,2024-11-29,3.0,2.0,2.0,7.0,1053,76,110.42105263157895,11,0.15789473684210525,13,3,10,3,8.0,4.0,0,3,5,1,1
C07023,Tara Kannan,21,Female,Agra,North,<2L,Student,9.2,SMS,Innerwear,Gold,2018-07-31,True,girik09@example.com,5424730417,True,False,True,36,38,44256.76,1164.6515789473685,2022-01-27,2024-11-26,2.0,5.0,1.0,8.0,1034,91,99.64835164835165,15,0.07692307692307693,11,3,15,3,13.0,4.076923076923077,0,4,8,6,1
C07024,Vaishnavi Tak,56,Male,Mumbai,West,2-5L,Impulse Buyer,3.6,Push Notification,Footwear,Bronze,2023-06-26,True,hemanirout@example.com,1780399978,True,True,True,99,35,140933.21,4026.6631428571427,2022-01-30,2024-09-24,1.0,4.0,3.0,8.0,968,95,89.58947368421053,11,0.14736842105263157,10,4,10,2,6.0,3.8333333333333335,1,1,5,5,0
C07025,Kamala Nath,52,Female,Kochi,South,<2L,Budget Shopper,4.6,Push Notification,Innerwear,Silver,2023-09-14,False,uguha@example.net,416410148,True,False,True,99,19,19931.27,1049.0142105263158,2022-02-05,2024-09-24,1.0,1.0,1.0,3.0,962,79,115.67088607594937,14,0.16455696202531644,11,2,15,6,8.0,4.125,0,4,1,6,3
C07026,Bhanumati Kunda,26,Male,Delhi,North,10-20L,Fashion Enthusiast,11.2,In-App,Accessories,Gold,2018-02-19,True,hritikwali@example.net,6830219146,False,False,True,31,33,233608.29,7079.039090909091,2022-01-14,2024-12-01,3.0,4.0,5.0,12.0,1052,77,114.55844155844156,13,0.11688311688311688,12,4,8,3,15.0,4.266666666666667,1,0,3,0,1
C07027,Osha Radhakrishnan,47,Male,Agra,North,2-5L,Budget Shopper,4.2,In-App,Ethnic Wear,Gold,2022-11-24,True,dmody@example.org,9607050188,False,True,True,1,33,69323.45999999999,2100.710909090909,2022-01-15,2024-12-31,5.0,4.0,2.0,11.0,1081,93,106.76344086021506,15,0.06451612903225806,7,3,7,5,13.0,4.0,1,1,1,4,1
C07028,Matthew Joshi,20,Female,Pune,West,2-5L,Budget Shopper,4.0,Push Notification,Ethnic Wear,Bronze,2021-12-03,True,hamsinisekhon@example.org,6875556710,False,True,False,51,27,65877.84,2439.92,2022-01-19,2024-11-11,2.0,2.0,1.0,5.0,1027,97,135.93814432989691,9,0.09278350515463918,12,3,11,3,9.0,3.7777777777777777,0,1,1,4,0
C07029,Sara Kar,44,Male,Kolkata,East,10-20L,Frequent Buyer,15.0,WhatsApp,Ethnic Wear,Bronze,2021-01-11,True,abhatiwari@example.net,914241634345,False,True,True,36,32,134077.12,4189.91,2022-01-30,2024-11-26,2.0,4.0,3.0,9.0,1031,89,112.1685393258427,20,0.1348314606741573,11,2,6,2,8.0,4.625,1,0,4,4,0
C07030,Ria Mahal,49,Male,Ludhiana,North,5-10L,Family Shopper,10.7,Push Notification,Tops,Bronze,2019-11-01,False,gkar@example.net,918130255474,False,True,True,50,25,88497.92,3539.9168,2022-01-03,2024-11-12,2.0,1.0,2.0,5.0,1044,94,104.29787234042553,15,0.11702127659574468,13,5,9,2,8.0,4.0,1,3,2,8,0
C07031,Ganga Barad,20,Male,Pune,West,10-20L,Impulse Buyer,4.9,Email,Innerwear,Gold,2023-12-31,True,nathanmittal@example.net,918203973540,False,True,True,54,32,70769.75,2211.5546875,2022-01-13,2024-11-08,2.0,4.0,2.0,8.0,1030,83,131.19277108433735,12,0.10843373493975904,11,4,15,4,11.0,3.3636363636363638,1,0,5,6,1
C07032,Dipta Kunda,45,Male,Surat,West,2-5L,Fashion Enthusiast,8.0,Push Notification,Innerwear,Platinum,2022-07-27,False,inayaedwin@example.com,9299650324,True,True,False,120,23,47469.37,2063.885652173913,2022-02-14,2024-09-03,1.0,1.0,1.0,3.0,932,88,123.3409090909091,19,0.09090909090909091,18,5,10,3,2.0,5.0,1,1,3,6,2
C07033,Vritti Pant,43,Male,Patna,East,2-5L,Brand Loyalist,2.7,SMS,Outerwear,Bronze,2021-07-28,True,santxavier@example.org,838784322,True,False,False,57,29,301014.19,10379.799655172414,2022-01-09,2024-11-05,2.0,2.0,5.0,9.0,1031,90,110.57777777777778,20,0.1111111111111111,14,4,11,4,10.0,4.3,1,1,0,7,0
C07034,Gaurangi Madan,28,Female,Indore,Central,>50L,Luxury Shopper,2.8,Email,Footwear,Bronze,2019-03-25,True,mananchokshi@example.org,829387024,True,False,True,1,30,361882.61,12062.753666666666,2022-01-23,2024-12-31,5.0,3.0,5.0,13.0,1073,91,95.61538461538461,13,0.12087912087912088,9,3,14,6,13.0,3.8461538461538463,0,5,6,5,0
C07035,Rachana Dora,57,Female,Bhopal,Central,2-5L,Budget Shopper,5.8,WhatsApp,Ethnic Wear,Silver,2022-12-11,True,issacamol@example.com,3142054105,False,True,True,14,31,44403.5,1432.3709677419354,2022-01-09,2024-12-18,4.0,3.0,1.0,8.0,1074,102,106.99019607843137,30,0.0784313725490196,8,2,8,0,3.0,2.6666666666666665,0,1,1,4,3
C07036,Zinal Mallick,64,Male,Chennai,South,<2L,Seasonal Buyer,2.3,SMS,Outerwear,Bronze,2020-06-06,True,cagarwal@example.com,2290469953,True,False,True,14,29,212958.93,7343.411379310344,2022-01-08,2024-12-18,4.0,2.0,4.0,10.0,1075,85,119.3529411764706,16,0.09411764705882353,8,2,16,7,6.0,4.333333333333333,1,4,7,7,0
C07037,Abhiram Aurora,39,Male,Indore,Central,2-5L,Budget Shopper,3.0,Email,Activewear,Bronze,2023-04-17,True,jeevika62@example.net,911346121542,False,True,False,40,30,73354.99,2445.1663333333336,2022-01-08,2024-11-22,2.0,3.0,2.0,7.0,1049,99,136.3939393939394,14,0.15151515151515152,16,3,12,3,10.0,4.1,1,1,1,1,0
C07038,Bimala Manne,40,Male,Mumbai,West,<2L,Budget Shopper,3.2,SMS,Footwear,Silver,2019-08-06,True,akshay41@example.org,915609131825,False,True,True,6,29,71846.31,2477.4589655172413,2022-01-05,2024-12-26,5.0,2.0,2.0,9.0,1086,78,123.75641025641026,11,0.14102564102564102,19,7,11,3,18.0,3.7777777777777777,1,4,1,5,3
C07039,Gaurav Chacko,37,Female,Chennai,South,10-20L,Working Professional,3.8,WhatsApp,Bottoms,Silver,2022-09-28,True,handabhavya@example.net,8519121821,False,False,True,25,32,174744.12,5460.75375,2022-01-23,2024-12-07,3.0,4.0,4.0,11.0,1049,93,103.45161290322581,12,0.0967741935483871,14,5,8,3,9.0,4.222222222222222,0,0,9,2,3
C07040,Amol Tripathi,22,Female,Nagpur,Central,20-50L,Seasonal Buyer,1.2,SMS,Ethnic Wear,Silver,2019-11-25,True,xraman@example.net,913245269889,True,True,True,21,26,94866.66,3648.7176923076922,2022-03-08,2024-12-11,3.0,2.0,2.0,7.0,1009,111,127.73873873873873,31,0.18018018018018017,13,4,3,1,8.0,4.0,0,2,7,4,3
C07041,Ekaraj Peri,45,Female,Agra,North,10-20L,Brand Loyalist,2.5,In-App,Accessories,Bronze,2018-11-10,True,qarin37@example.com,912964135653,True,True,False,47,32,247446.47,7732.7021875,2022-01-08,2024-11-15,2.0,4.0,5.0,11.0,1042,87,121.2183908045977,12,0.12643678160919541,15,4,12,4,8.0,3.625,0,0,0,0,0
C07042,Ati Kamdar,23,Female,Chennai,South,<2L,Student,6.6,Push Notification,Dresses,Bronze,2023-12-03,True,laksh73@example.org,8861904523,False,False,False,15,34,110416.22,3247.5358823529414,2022-02-11,2024-12-17,4.0,4.0,3.0,11.0,1040,91,116.12087912087912,20,0.12087912087912088,4,0,10,4,8.0,3.625,0,4,8,3,0
C07043,Kala Raman,25,Female,Ludhiana,North,<2L,Student,6.6,Email,Ethnic Wear,Silver,2018-10-29,True,hshan@example.org,4744733663,True,False,False,73,34,66680.26,1961.1841176470587,2022-03-22,2024-10-20,1.0,4.0,2.0,7.0,943,75,130.58666666666667,13,0.13333333333333333,8,4,8,0,15.0,4.0,0,4,8,4,3
C07044,Unnati Dass,53,Female,Kochi,South,2-5L,Seasonal Buyer,1.8,Push Notification,Ethnic Wear,Silver,2021-04-24,False,mitalanjali@example.net,949226161,False,True,True,8,34,151449.46,4454.395882352941,2022-01-02,2024-12-24,5.0,4.0,4.0,13.0,1087,91,96.95604395604396,19,0.10989010989010989,6,1,15,8,16.0,4.0,0,1,7,4,3
C07045,Dev Kara,25,Female,Kolkata,East,>50L,Brand Loyalist,7.7,SMS,Innerwear,Silver,2020-11-26,True,mramesh@example.net,913903490541,False,True,False,40,28,82380.65,2942.1660714285713,2022-03-22,2024-11-22,2.0,2.0,2.0,6.0,976,92,127.43478260869566,14,0.13043478260869565,5,2,13,8,8.0,3.5,0,5,0,6,3
C07046,Qadim Varughese,44,Male,Chandigarh,North,20-50L,Family Shopper,5.4,SMS,Footwear,Gold,2023-09-10,True,lakshitramachandran@example.org,918085855519,True,True,False,112,26,109546.29,4213.318846153846,2022-01-29,2024-09-11,1.0,2.0,3.0,6.0,956,99,116.6969696969697,12,0.13131313131313133,7,3,13,5,9.0,3.7777777777777777,1,2,2,5,1
C07047,Guneet Swaminathan,23,Female,Chandigarh,North,2-5L,Seasonal Buyer,2.0,In-App,Outerwear,Gold,2021-05-10,True,mguha@example.com,1766329477,True,False,True,1,38,302340.23,7956.3218421052625,2022-03-17,2024-12-31,5.0,5.0,5.0,15.0,1020,73,133.3013698630137,13,0.1232876712328767,8,2,6,4,12.0,3.4166666666666665,0,1,7,7,1
C07048,Kritika Narayanan,25,Male,Chennai,South,<2L,Student,3.0,Email,Accessories,Bronze,2023-03-02,True,ranbir28@example.com,7293968083,False,True,False,21,24,60898.15,2537.422916666667,2022-01-28,2024-12-11,3.0,1.0,1.0,5.0,1048,96,116.17708333333333,23,0.041666666666666664,11,2,9,3,4.0,4.0,1,4,8,0,0
C07049,Arunima Balay,19,Male,Patna,East,<2L,Student,7.9,Email,Ethnic Wear,Silver,2022-07-20,True,skhurana@example.net,916855614205,True,False,True,26,32,66875.11,2089.8471875,2022-01-18,2024-12-06,3.0,4.0,2.0,9.0,1053,74,131.52702702702703,17,0.0945945945945946,9,1,14,7,6.0,3.8333333333333335,1,4,8,4,3
C07050,William Mander,29,Female,Bhopal,Central,10-20L,Working Professional,7.3,Push Notification,Footwear,Silver,2023-02-13,False,ranganathanyamini@example.org,3839835055,True,True,False,96,23,217620.61,9461.765652173912,2022-01-25,2024-09-27,1.0,1.0,4.0,6.0,976,84,107.16666666666667,19,0.10714285714285714,10,3,11,3,8.0,4.375,0,0,9,5,3
C07051,Abhiram Bahl,61,Female,Vadodara,West,5-10L,Frequent Buyer,13.5,SMS,Innerwear,Silver,2019-12-18,True,rehaanhari@example.org,2739496855,True,True,False,42,30,94495.28,3149.8426666666664,2022-02-05,2024-11-20,2.0,3.0,2.0,7.0,1019,77,156.83116883116884,10,0.07792207792207792,10,4,15,5,8.0,4.125,0,3,4,6,3
C07052,Falan De,44,Male,Indore,Central,<2L,Budget Shopper,3.1,Push Notification,Accessories,Bronze,2020-10-04,True,olal@example.org,1503343143,False,True,False,32,33,109473.43,3317.3766666666666,2022-01-23,2024-11-30,3.0,4.0,3.0,10.0,1042,81,98.75308641975309,17,0.13580246913580246,8,4,3,2,7.0,3.5714285714285716,1,4,1,0,0
C07053,Rachana Dani,35,Male,Surat,West,10-20L,Working Professional,2.5,WhatsApp,Bottoms,Gold,2023-11-05,True,yashodhara73@example.com,2622106317,False,True,True,11,38,229045.15,6027.503947368421,2022-01-29,2024-12-21,4.0,5.0,5.0,14.0,1057,89,130.01123595505618,19,0.11235955056179775,12,4,11,4,6.0,3.6666666666666665,1,0,9,2,1
C07054,Aradhana Pingle,59,Male,Lucknow,North,<2L,Impulse Buyer,3.3,WhatsApp,Innerwear,Gold,2020-08-30,True,yochana76@example.org,4476874756,True,False,False,63,35,82007.08,2343.0594285714287,2022-03-01,2024-10-30,1.0,4.0,2.0,7.0,974,99,126.8989898989899,21,0.1414141414141414,11,6,8,5,9.0,4.555555555555555,1,4,5,6,1
C07055,Lakshit Rout,38,Male,Jaipur,North,20-50L,Family Shopper,4.3,Email,Accessories,Bronze,2022-04-29,True,lzachariah@example.org,914337497378,True,True,True,14,31,126589.56,4083.534193548387,2022-01-08,2024-12-18,4.0,3.0,3.0,10.0,1075,75,108.77333333333333,13,0.10666666666666667,12,4,11,5,11.0,4.090909090909091,1,2,2,0,0
C07056,Dayamai Bhandari,25,Male,Lucknow,North,<2L,Student,5.9,Email,Accessories,Platinum,2022-09-08,True,darshhora@example.org,9778444646,False,True,False,16,32,71467.74,2233.366875,2022-02-14,2024-12-16,4.0,4.0,2.0,10.0,1036,90,125.13333333333334,10,0.1,10,2,11,3,15.0,4.066666666666666,1,4,8,0,2
C07057,Upkaar Sarraf,64,Male,Mumbai,West,5-10L,Frequent Buyer,10.7,WhatsApp,Ethnic Wear,Gold,2018-02-19,True,xalakpillay@example.net,4614046604,False,True,True,14,30,107252.44,3575.0813333333335,2022-01-28,2024-12-18,4.0,3.0,3.0,10.0,1055,89,118.43820224719101,16,0.20224719101123595,13,4,10,3,7.0,3.857142857142857,1,3,4,4,1
C07058,Janani Choudhry,42,Female,Delhi,North,>50L,Family Shopper,6.7,Email,Outerwear,Silver,2019-02-13,True,yashasvi15@example.com,6103697768,True,True,False,14,38,270443.43,7116.932368421052,2022-03-13,2024-12-18,4.0,5.0,5.0,14.0,1011,97,112.38144329896907,15,0.10309278350515463,11,4,12,6,8.0,3.0,0,5,2,7,3
C07059,Meera Yogi,41,Female,Jaipur,North,5-10L,Family Shopper,2.6,WhatsApp,Footwear,Bronze,2018-03-06,True,hemangini32@example.net,9286137134,True,True,True,16,35,199884.38,5710.982285714286,2022-02-01,2024-12-16,4.0,4.0,4.0,12.0,1049,96,121.65625,18,0.125,9,3,7,3,12.0,4.166666666666667,0,3,2,5,0
C07060,Omaja Hora,37,Female,Jaipur,North,5-10L,Family Shopper,11.3,SMS,Activewear,Silver,2018-08-26,True,mahika49@example.org,1637074958,True,False,True,97,31,159772.49,5153.9512903225805,2022-01-15,2024-09-26,1.0,3.0,4.0,8.0,985,98,125.51020408163265,29,0.10204081632653061,12,4,11,6,12.0,4.0,0,3,2,1,3
C07061,Harinakshi Yadav,53,Female,Chandigarh,North,20-50L,Luxury Shopper,1.8,SMS,Activewear,Gold,2019-02-23,False,chaudhuriekta@example.com,914069931176,True,True,True,15,31,313133.34,10101.075483870969,2022-01-18,2024-12-17,4.0,3.0,5.0,12.0,1064,100,126.58,11,0.19,7,1,7,5,12.0,4.083333333333333,0,2,6,1,1
C07062,Eiravati Maharaj,59,Male,Vadodara,West,10-20L,Brand Loyalist,10.7,Push Notification,Innerwear,Bronze,2020-06-29,True,ayaan52@example.org,8815744431,False,True,True,43,27,79519.22,2945.156296296296,2022-01-19,2024-11-19,2.0,2.0,2.0,6.0,1035,99,118.29292929292929,20,0.1111111111111111,9,2,12,4,9.0,4.0,1,0,0,6,0
C07063,Champak Bhat,30,Male,Lucknow,North,5-10L,Working Professional,5.8,Email,Outerwear,Bronze,2020-09-03,True,jack34@example.com,3842472427,False,True,False,2,35,578435.92,16526.740571428574,2022-01-21,2024-12-30,5.0,4.0,5.0,14.0,1074,97,118.64948453608247,20,0.09278350515463918,7,4,13,4,11.0,4.0,1,3,9,7,0
C07064,Frederick Bora,56,Male,Pune,West,>50L,Brand Loyalist,4.8,In-App,Innerwear,Bronze,2020-10-26,True,nbuch@example.com,4868614096,False,True,False,70,26,70147.20999999999,2697.9696153846153,2022-01-31,2024-10-23,1.0,2.0,2.0,5.0,996,86,123.73255813953489,20,0.13953488372093023,11,5,9,1,6.0,3.6666666666666665,1,5,0,6,0
C07065,Janaki Bath,39,Male,Pune,West,10-20L,Working Professional,5.7,Push Notification,Bottoms,Silver,2022-11-11,True,zehaan34@example.net,1035586255,True,True,False,28,30,153022.78,5100.759333333333,2022-02-10,2024-12-04,3.0,3.0,4.0,10.0,1028,81,128.320987654321,10,0.08641975308641975,16,6,9,2,11.0,4.090909090909091,1,0,9,2,3
C07066,Naveen Salvi,25,Female,Agra,North,<2L,Budget Shopper,4.2,Push Notification,Accessories,Bronze,2020-03-09,True,nandinibutala@example.com,9785963906,False,True,False,13,23,47033.71,2044.9439130434782,2022-04-08,2024-12-19,4.0,1.0,1.0,6.0,986,79,100.83544303797468,10,0.0759493670886076,13,5,8,2,12.0,3.6666666666666665,0,4,1,0,0
C07067,Oni Sane,20,Female,Pune,West,5-10L,Frequent Buyer,13.1,Push Notification,Activewear,Bronze,2021-11-23,True,vanyabanik@example.org,916067283381,False,False,True,41,29,85079.61,2933.7796551724136,2022-01-19,2024-11-21,2.0,2.0,2.0,6.0,1037,88,109.0,16,0.11363636363636363,9,2,5,2,7.0,4.142857142857143,0,3,4,1,0
C07068,Gaurangi Chandran,26,Other,Surat,West,20-50L,Fashion Enthusiast,5.6,Email,Outerwear,Silver,2022-03-05,True,williammody@example.com,916300828295,False,True,True,40,29,353785.3,12199.493103448276,2022-01-02,2024-11-22,2.0,2.0,5.0,9.0,1055,91,110.17582417582418,20,0.10989010989010989,12,4,11,5,5.0,4.0,2,2,3,7,3
C07069,Ranveer Anne,39,Female,Lucknow,North,10-20L,Frequent Buyer,16.3,WhatsApp,Outerwear,Bronze,2019-11-02,True,anadkarni@example.net,731186314,True,True,True,41,30,229071.94,7635.731333333333,2022-01-15,2024-11-21,2.0,3.0,5.0,10.0,1041,81,104.09876543209876,15,0.08641975308641975,13,6,8,5,9.0,4.0,0,0,4,7,0
C07070,Hredhaan Pathak,19,Female,Delhi,North,<2L,Student,3.1,Email,Dresses,Gold,2019-12-09,False,raaginisaran@example.org,9000237385,True,True,True,72,34,137849.82,4054.4064705882356,2022-01-10,2024-10-21,1.0,4.0,3.0,8.0,1015,104,107.24038461538461,17,0.125,7,2,7,4,15.0,4.133333333333334,0,4,8,3,1
C07071,Advik Garg,55,Female,Hyderabad,South,10-20L,Frequent Buyer,19.7,Push Notification,Innerwear,Platinum,2019-10-12,True,chanderpraneel@example.net,1246398885,True,False,True,2,33,53717.17,1627.7930303030303,2022-01-02,2024-12-30,5.0,4.0,1.0,10.0,1093,85,108.67058823529412,15,0.1411764705882353,8,0,10,6,9.0,3.6666666666666665,0,0,4,6,2
C07072,Sathvik Sarma,46,Female,Ahmedabad,West,10-20L,Brand Loyalist,2.4,Push Notification,Tops,Bronze,2019-05-10,False,victortandon@example.net,911618162111,True,False,True,52,23,98886.23,4299.401304347826,2022-01-30,2024-11-10,2.0,1.0,2.0,5.0,1015,85,132.7058823529412,13,0.12941176470588237,7,2,8,3,10.0,4.1,0,0,0,8,0
C07073,Pallavi Sundaram,32,Female,Hyderabad,South,10-20L,Working Professional,8.5,WhatsApp,Tops,Bronze,2023-03-16,True,samuel05@example.com,8114636511,False,True,False,11,31,155325.25,5010.491935483871,2022-01-24,2024-12-21,4.0,3.0,4.0,11.0,1062,82,134.91463414634146,19,0.08536585365853659,8,4,11,3,12.0,4.25,0,0,9,8,0
C07074,Mitali Ramachandran,35,Male,Patna,East,10-20L,Working Professional,11.5,WhatsApp,Innerwear,Gold,2019-12-07,True,zchauhan@example.com,913640624702,False,True,False,50,35,88916.33,2540.4665714285716,2022-02-03,2024-11-12,2.0,4.0,2.0,8.0,1013,90,114.24444444444444,17,0.1111111111111111,7,3,13,5,8.0,3.75,1,0,9,6,1
C07075,Oni Varty,34,Female,Chennai,South,<2L,Brand Loyalist,4.1,Email,Activewear,Silver,2018-11-14,True,agarwalsamarth@example.org,4949686567,True,False,True,9,26,134441.93,5170.843461538461,2022-01-31,2024-12-23,5.0,2.0,3.0,10.0,1057,80,129.3875,16,0.1375,11,2,9,2,10.0,4.4,0,4,0,1,3
C07076,Chakradev Mall,28,Female,Chennai,South,5-10L,Frequent Buyer,19.1,Email,Bottoms,Bronze,2019-05-08,True,nicholasprasad@example.net,3683143921,False,True,True,23,29,123721.44,4266.256551724138,2022-01-24,2024-12-09,3.0,2.0,3.0,8.0,1050,84,125.75,14,0.14285714285714285,8,1,10,3,9.0,3.5555555555555554,0,3,4,2,0
C07077,Rushil Arora,26,Male,Chandigarh,North,5-10L,Frequent Buyer,11.8,In-App,Dresses,Bronze,2023-10-06,True,ishani87@example.com,2133832631,True,False,False,131,29,225236.68,7766.782068965517,2022-01-09,2024-08-23,1.0,2.0,5.0,8.0,957,87,117.1264367816092,9,0.11494252873563218,9,2,7,2,7.0,3.857142857142857,1,3,4,3,0
C07078,Forum Sura,58,Male,Pune,West,2-5L,Fashion Enthusiast,5.8,In-App,Tops,Bronze,2023-03-03,True,rishidora@example.org,1156344748,False,True,False,1,29,151479.35,5223.425862068966,2022-02-14,2024-12-31,5.0,2.0,4.0,11.0,1051,90,88.22222222222223,12,0.1111111111111111,14,6,15,7,8.0,4.5,1,1,3,8,0
C07079,Libni Chakraborty,61,Female,Indore,Central,<2L,Budget Shopper,3.8,SMS,Accessories,Bronze,2018-04-23,True,bachittar20@example.net,7882983448,True,True,True,16,22,45893.35,2086.0613636363637,2022-04-02,2024-12-16,4.0,1.0,1.0,6.0,989,66,94.4090909090909,10,0.13636363636363635,6,3,4,1,4.0,3.75,0,4,1,0,0
C07080,Vedika Palla,30,Female,Bhopal,Central,10-20L,Seasonal Buyer,1.3,Email,Activewear,Platinum,2020-10-13,True,murtyriya@example.com,7744172889,True,True,True,43,29,122356.83,4219.201034482759,2022-03-01,2024-11-19,2.0,2.0,3.0,7.0,994,89,130.4494382022472,11,0.1348314606741573,12,4,11,4,7.0,4.428571428571429,0,0,7,1,2
C07081,Urmi Basu,26,Male,Hyderabad,South,10-20L,Working Professional,9.9,SMS,Innerwear,Platinum,2022-03-03,True,vidhi47@example.org,2483445211,True,True,False,70,27,43892.97,1625.6655555555556,2022-01-18,2024-10-23,1.0,2.0,1.0,4.0,1009,88,124.5340909090909,20,0.10227272727272728,8,3,8,3,10.0,3.8,1,0,9,6,2
C07082,Shivansh Narain,53,Female,Ahmedabad,West,5-10L,Impulse Buyer,4.0,SMS,Accessories,Gold,2020-09-22,True,avala@example.org,919068220758,True,True,False,73,31,166522.74,5371.7012903225805,2022-01-27,2024-10-20,1.0,3.0,4.0,8.0,997,88,119.14772727272727,19,0.11363636363636363,12,4,9,5,10.0,3.8,0,3,5,0,1
C07083,Bhavika Lal,25,Male,Chandigarh,North,2-5L,Budget Shopper,3.4,Email,Dresses,Silver,2023-05-29,True,devpillay@example.net,914534524996,True,True,True,147,25,82414.99,3296.5996,2022-02-21,2024-08-07,1.0,1.0,2.0,4.0,898,82,150.14634146341464,16,0.15853658536585366,10,2,11,3,8.0,3.875,1,1,1,3,3
C07084,Akshay Oza,60,Female,Hyderabad,South,5-10L,Impulse Buyer,2.4,In-App,Bottoms,Bronze,2019-10-09,True,libni10@example.org,9762946615,True,True,True,27,25,103000.93,4120.0372,2022-05-26,2024-12-05,3.0,1.0,2.0,6.0,924,90,129.83333333333334,15,0.14444444444444443,10,4,12,6,10.0,3.1,0,3,5,2,0
C07085,Januja Dua,39,Male,Surat,West,10-20L,Frequent Buyer,14.2,In-App,Footwear,Silver,2021-12-09,True,chaitaly56@example.org,3738064951,False,False,True,4,23,104547.18,4545.529565217391,2022-02-01,2024-12-28,5.0,1.0,2.0,8.0,1061,65,94.4,6,0.16923076923076924,11,3,12,2,7.0,3.142857142857143,1,0,4,5,3
C07086,Mason Parikh,57,Female,Delhi,North,2-5L,Budget Shopper,5.5,Push Notification,Bottoms,Silver,2020-06-21,True,amaira97@example.net,634639981,True,True,False,34,39,64887.87,1663.7915384615385,2022-02-04,2024-11-28,3.0,5.0,1.0,9.0,1028,112,100.96428571428571,21,0.08035714285714286,14,5,6,2,11.0,4.090909090909091,0,1,1,2,3
C07087,Abhimanyu Bala,23,Male,Surat,West,<2L,Student,8.4,In-App,Tops,Bronze,2019-05-12,True,zarna29@example.org,3143650350,True,False,True,34,24,44377.77,1849.0737499999998,2022-02-14,2024-11-28,3.0,1.0,1.0,5.0,1018,97,131.02061855670104,21,0.16494845360824742,11,1,9,4,4.0,3.25,1,4,8,8,0
C07088,Leela Goel,49,Female,Surat,West,5-10L,Frequent Buyer,10.3,In-App,Accessories,Bronze,2018-12-10,True,jeremiah86@example.com,5807375476,True,True,False,3,44,250292.0,5688.454545454545,2022-01-02,2024-12-29,5.0,5.0,5.0,15.0,1092,97,113.69072164948453,19,0.16494845360824742,13,5,10,3,14.0,4.0,0,3,4,0,0
C07089,Timothy Walia,52,Female,Indore,Central,5-10L,Impulse Buyer,2.7,SMS,Dresses,Bronze,2022-02-05,True,azaankurian@example.com,6533119129,False,True,False,26,38,237464.27,6249.059736842105,2022-01-29,2024-12-06,3.0,5.0,5.0,13.0,1042,85,116.5764705882353,15,0.16470588235294117,17,5,8,3,10.0,3.7,0,3,5,3,0
C07090,Kamala Karpe,19,Female,Mumbai,West,2-5L,Budget Shopper,4.8,In-App,Dresses,Bronze,2021-07-10,True,benjaminchauhan@example.org,913153965188,True,False,True,52,30,108212.90000000001,3607.096666666667,2022-02-24,2024-11-10,2.0,3.0,3.0,8.0,990,93,99.54838709677419,18,0.07526881720430108,8,3,8,4,12.0,3.8333333333333335,0,1,1,3,0
C07091,Avni Prabhakar,31,Male,Agra,North,2-5L,Fashion Enthusiast,5.7,Push Notification,Tops,Silver,2021-10-31,True,devangirik@example.org,914167908555,True,True,False,12,32,138874.26,4339.820625,2022-01-09,2024-12-20,4.0,4.0,3.0,11.0,1076,81,102.1604938271605,14,0.16049382716049382,10,3,9,4,7.0,4.285714285714286,1,1,3,8,3
